sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,28:1,28:2,28:3,28:4,28:5,28:6,28:7,28:8,28:9,28:10,28:11,28:12,28:13,28:14,9:1,9:2,9:3,9:4,38:1,34:1,34:2,19:1,19:2,19:3,15:1,15:2,15:3,29:1,13:1,13:2,13:3,13:4,21:1,21:2,27:1,27:2,27:3,27:4,27:5,27:6,27:7,27:8,27:9,27:10,27:11,27:12,27:13,27:14,27:15,27:16,27:17,27:18,27:19,27:20,27:21,27:22,27:23,27:24,39:1,39:2,39:3,39:4,39:5,39:6,39:7,39:8,40:1,40:2,40:3,40:4,40:5,40:6,40:7,2:1,2:2,2:3,2:4,33:1,33:2,33:3,33:4,33:5,33:6,33:7,14:1,14:2,14:3,14:4,14:5,31:1,31:2,31:3,31:4,31:5,31:6,31:7,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,1:10,1:11,1:12,1:13,1:14,42:1,42:2,42:3,42:4,42:5,42:6,42:7,42:8,42:9,42:10,42:11,42:12,42:13,42:14,42:15,44:1,44:2,44:3,44:4,37:1,37:2,37:3,22:1,22:2,22:3,22:4,12:1,12:2,12:3,12:4,12:5,24:1,24:2,24:3,24:4,35:1,35:2,35:3,35:4,26:1,26:2,26:3,26:4,5:1,5:2,5:3,5:4,5:5,5:6,17:1,17:2,17:3,17:4,17:5,17:6,3:1,3:2,3:3,3:4,3:5,20:1,20:2,20:3,20:4,16:1,32:1,32:2,32:3,32:4,32:5,4:1,4:2,4:3,25:1,25:2,25:3,25:4,25:5,25:6,11:1,11:2,11:3,11:4,11:5,23:1,23:2,23:3,23:4,23:5,23:6,18:1,18:2,18:3,36:1,36:2,36:3,36:4,36:5,30:1,30:2,30:3,30:4,30:5,7:1,7:2,41:1,41:2,41:3,43:1,43:2,43:3,43:4,8:1,8:2,8:3,8:4,10:1,10:2,10:3,10:4,10:5,10:6,10:7,10:8,6:1,6:2,6:3,6:4,6:5,target
248,0.184931506849315,0.0467877258173829,0.5555555555555560,0.5,0.5942028985507250,0.0666666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.5851883561643840,0.2237315875613750,0.2388710417622760,0.1680350923745400,0.0102176932656384,0.1961190655614170,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.25,0.3333333333333330,0.4909090909090910,0.5,0.3180535966149510,0.1099702690174390,0.0548446069469835,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1459519511179000
249,0.1746575342465750,0.0468204445067657,0.6666666666666670,0.5,0.9492753623188410,0.8833333333333330,0.063125,0.0786037785307224,0.0315802680247579,0.3595890410958900,0.1374795417348610,0.1161083065626430,0.4009685230024210,0.0102176932656384,0.2513187641296160,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.5,0.204337899543379,0.9363636363636360,0.5,0.3526093088857550,0.1680280046674450,0.1243144424131630,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.7272727272727270,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2014997916955980
250,0.1679793094795430,0.7371053308093200,0.5555555555555560,0.75,0.6231884057971010,0.9333333333333330,0.295,0.1234939759036140,0.0315802680247579,0.319777397260274,0.2363338788870700,0.2547039926571820,0.3389830508474580,0.0102176932656384,0.3409947249434820,0.1417808219178080,0.5,0.6666666666666670,0.1914383561643840,0.5,0.3333333333333330,0.4166666666666670,0.6666666666666670,0.5272727272727270,0.5,0.2743300423131170,0.1099702690174390,0.1791590493601460,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.032258064516129,0.4545454545454550,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3362033050965140
251,0.1164383561643840,0.0189300988571829,0.2222222222222220,0.125,0.4927536231884060,0.2666666666666670,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3116438356164380,0.1191489361702130,0.2230380908673700,0.1680350923745400,0.0102176932656384,0.1831198191409190,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.3068844807467910,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0290322580645161,0.3636363636363640,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0577697542008054
252,0.0787671232876712,0.0161256397672298,0.7777777777777780,0.5,0.9710144927536230,0.95,0.300625,0.2787030474840540,0.0315802680247579,0.2428255183899420,0.2574468085106380,0.2962368058742540,0.1680350923745400,0.0102176932656384,0.2432177844762620,0.3333333333333330,0.5,0.6666666666666670,0.1914383561643840,0.25,0.3333333333333330,0.25,0.3333333333333330,0.9636363636363640,0.5,0.3794076163610720,0.1435239206534420,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.31875,0.0037383524520176,0.0028057445868316,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2778780724899320
253,0.1506849315068490,0.0330271798826801,0.5555555555555560,0.5,0.9565217391304350,0.9,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3416095890410960,0.1306055646481180,0.1064708581918310,0.4077481840193700,0.0102176932656384,0.246043707611153,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.9454545454545450,0.5,0.3667136812411850,0.161026837806301,0.0822669104204753,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,1.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1917789195945010
254,0.2191780821917810,0.037626492790203,0.5555555555555560,0.75,0.6666666666666670,0.6833333333333330,0.0675,0.0478384124734231,0.3934871099050200,0.1934931506849320,0.2130932896890340,0.2221202386415790,0.1680350923745400,0.0102176932656384,0.1823662396382820,0.1417808219178080,0.5,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.5818181818181820,0.25,0.2179125528913960,0.3885647607934660,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1709484793778640
255,0.1678082191780820,0.0331860992311108,0.4444444444444440,0.625,0.6159420289855070,0.1166666666666670,0.0648032885674931,0.163359319631467,0.0315802680247579,0.1678082191780820,0.2150572831423900,0.2248737953189540,0.1680350923745400,0.0102176932656384,0.1846269781461940,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.25,0.204337899543379,0.5181818181818180,0.25,0.2073342736248240,0.2917152858809800,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1528954311901120
256,0.1541095890410960,0.034765944518451,0.6666666666666670,0.5,0.9202898550724640,0.8166666666666670,0.18875,0.0786037785307224,0.0315802680247579,0.4173801369863010,0.1595744680851060,0.1539697108765490,0.6227602905569010,0.0102176932656384,0.3686887716654110,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.5,0.3333333333333330,0.5,0.3333333333333330,0.9,0.5,0.3025387870239770,0.2240373395565930,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2709345924177200
257,0.1472602739726030,0.0350136717380635,0.5555555555555560,0.5,0.9492753623188410,0.8833333333333330,0.0648032885674931,0.0891211906449326,0.0315802680247579,0.1545376712328770,0.1414075286415710,0.1216154199173930,0.4184019370460050,0.0102176932656384,0.2626224566691790,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.9363636363636360,0.5,0.4746121297602260,0.2520420070011670,0.1023765996343690,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2396889320927650
258,0.160958904109589,0.0351211760031783,0.6666666666666670,0.5,0.9710144927536230,0.9333333333333330,0.1125,0.2363571934798020,0.0315802680247579,0.1155821917808220,0.2625204582651390,0.2914180816888480,0.1680350923745400,0.0102176932656384,0.2392614920874150,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.5,0.3333333333333330,0.9636363636363640,0.5,0.465444287729196,0.1435239206534420,0.2010968921389400,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2570476322732950
259,0.2020547945205480,0.0520460866110448,0.6666666666666670,0.5,0.9347826086956520,0.85,0.1075,0.0639617292700212,0.0315802680247579,0.2577054794520550,0.1576104746317510,0.1443322625057370,0.401452784503632,0.0102176932656384,0.274679728711379,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.9181818181818180,0.5,0.3977433004231310,0.1099702690174390,0.1755027422303470,0.0397719376613063,0.4822834645669290,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2730176364393830
260,0.1678082191780820,0.0532940709060739,0.4444444444444440,0.5,0.6086956521739130,0.1,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899420,0.1730653767683790,0.1257457549334560,0.1680350923745400,0.0102176932656384,0.1032403918613410,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.1666666666666670,0.204337899543379,0.509090909090909,0.25,0.2172073342736250,0.1099702690174390,0.0822669104204753,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,1.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0862380224968754
261,0.339041095890411,0.0841150763046577,0.5555555555555560,0.5,0.6521739130434780,0.2,0.249375,0.1190644932671860,0.4681139755766620,0.2428255183899420,0.2229132569558100,0.2404772831574120,0.1680350923745400,0.0102176932656384,0.1974378296910320,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.8272727272727270,0.5,0.6234132581100140,0.1099702690174390,0.0853021462021988,0.4565217391304350,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.195945007637828
262,0.1643835616438360,0.0387389282292177,0.7777777777777780,0.5,0.9782608695652170,0.95,0.16875,0.0786037785307224,0.0315802680247579,0.634417808219178,0.2425531914893620,0.2634235888022030,0.5288135593220340,0.0102176932656384,0.4220045214770160,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.6666666666666670,0.3333333333333330,0.9727272727272730,0.75,0.61212976022567,0.1099702690174390,0.2705667276051190,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.9090909090909090,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3348146090820720
263,0.2294520547945210,0.0335179602234219,0.5555555555555560,0.75,0.7608695652173910,0.75,0.02875,0.089652728561304,0.0315802680247579,0.2428255183899420,0.0828150572831424,0.2014685635612670,0.1680350923745400,0.0102176932656384,0.1654107008289370,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.7090909090909090,0.5,0.3469675599435830,0.3407234539089850,0.0219378427787934,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1612276072767670
