sample,0,1,2,3,4,5,6,7,8,9,0:0,0:1,0:2,0:3,1:0,1:1,1:2,1:3,2:0,2:1,3:0,3:1,3:2,target
936,0.1061643835616438,0.021150295636729,0.3333333333333333,0.5,0.391304347826087,0.05,0.0675,0.0786037785307224,0.0315802680247579,0.2568493150684932,0,0,1,0,1,0,0,0,1,0,0,1,0,0.0624913206499097
937,0.1575342465753424,0.041052606978429,0.6666666666666666,0.5,0.9492753623188406,0.8833333333333333,0.0648032885674931,0.1475903614457831,0.0315802680247579,0.1468321917808219,1,0,0,0,1,0,0,0,1,0,0,1,0,0.2083044021663657
938,0.184931506849315,0.0391455747972609,0.6666666666666666,0.5,0.9637681159420288,0.9166666666666666,0.0648032885674931,0.0604181431608788,0.0315802680247579,0.3304794520547945,0,1,0,0,1,0,0,0,1,0,0,1,0,0.3028746007498958
939,0.1780821917808219,0.0348687746850826,0.6666666666666666,0.5,0.9710144927536232,0.9333333333333332,0.0648032885674931,0.0822111977321048,0.0315802680247579,0.3968321917808219,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2845424246632412
940,0.1679793094795433,0.1065227044333824,0.6666666666666666,0.75,0.4927536231884058,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4417808219178082,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2909318150256909
941,0.1164383561643835,0.0530042768001121,0.5555555555555556,0.5,0.7536231884057971,0.4333333333333333,0.0648032885674931,0.1658398299078667,0.2686567164179104,0.1695205479452055,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1610887376753228
942,0.1679793094795433,0.0348454041926663,0.6666666666666666,0.5,0.9202898550724636,0.8166666666666667,0.18625,0.1367824238128986,0.0315802680247579,0.0941780821917808,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2487154561866407
943,0.071917808219178,0.029965645376148,0.3333333333333333,0.25,0.7608695652173914,0.45,0.0648032885674931,0.2551381998582565,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1598389112623247
946,0.2636986301369863,0.0351492205940779,0.4444444444444444,0.625,0.1304347826086956,0.7666666666666667,0.0648032885674931,0.1927710843373494,0.0315802680247579,0.2428255183899418,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1249826412998194
947,0.1678082191780822,0.0320783378905793,0.4444444444444444,0.625,0.6304347826086957,0.15,0.08,0.1325301204819277,0.1994572591587517,0.0436643835616438,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1501180391612276
949,0.1506849315068493,0.0593890953282385,0.6666666666666666,0.5,0.9420289855072465,0.8666666666666667,0.09,0.0786037785307224,0.0315802680247579,0.4006849315068493,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2188584918761283
950,0.1952054794520548,0.0376732337750356,0.5555555555555556,0.75,0.7246376811594203,0.9333333333333332,0.0648032885674931,0.1739900779588944,0.0315802680247579,0.0766267123287671,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2258019719483405
951,0.1335616438356164,0.0275771810512047,0.4444444444444444,0.875,0.5652173913043478,0.8666666666666667,0.0648032885674931,0.0705173635719348,0.1010854816824966,0.1357020547945205,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1306762949590334
952,0.1335616438356164,0.0303816401411577,0.4444444444444444,0.5,0.6739130434782609,0.25,0.0648032885674931,0.1135719347980156,0.0315802680247579,0.0800513698630137,0,1,0,0,0,0,1,0,1,0,0,1,0,0.1180391612276072
955,0.047945205479452,0.0378601977143658,0.5555555555555556,0.5,0.7463768115942029,0.4166666666666667,0.15625,0.1674344436569808,0.0315802680247579,0.2428255183899418,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1285932509373698
956,0.2089041095890411,0.0272780387482764,0.5555555555555556,0.625,0.5362318840579711,0.0,0.264375,0.0857547838412473,0.0315802680247579,0.2119006849315068,0,0,1,0,0,0,1,0,1,0,0,0,1,0.1528954311901124
957,0.0102739726027397,0.0,0.5555555555555556,0.625,0.782608695652174,0.5,0.0648032885674931,0.0504961020552799,0.0315802680247579,0.1181506849315068,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1237328148868212
958,0.1678082191780822,0.0286054827175208,0.4444444444444444,0.5,0.6521739130434783,0.2,0.0648032885674931,0.0738837703756201,0.0315802680247579,0.273972602739726,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1348423830023608
959,0.1506849315068493,0.0334198041552735,0.6666666666666666,0.5,0.9492753623188406,0.8833333333333333,0.0648032885674931,0.1238483345145287,0.0315802680247579,0.2731164383561644,0,1,0,0,1,0,0,0,1,0,0,1,0,0.20844327176781
960,0.0102739726027397,0.0059454532707004,0.6666666666666666,0.5,0.9202898550724636,0.8166666666666667,0.0648032885674931,0.107016300496102,0.0315802680247579,0.0393835616438356,0,1,0,0,0,0,0,1,1,0,0,1,0,0.1667823913345368
961,0.0993150684931506,0.0276098997405875,0.4444444444444444,0.75,0.6231884057971014,0.9666666666666668,0.0648032885674931,0.1233167965981573,0.0315802680247579,0.0693493150684931,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1133175947785029
962,0.1679793094795433,0.0510738741265278,0.5555555555555556,0.75,0.7608695652173914,0.75,0.265,0.1587526576895818,0.0315802680247579,0.1857876712328767,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3292598250243022
963,0.0102739726027397,0.004711491271121,0.5555555555555556,0.625,0.7536231884057971,0.4333333333333333,0.0648032885674931,0.0985116938341601,0.0315802680247579,0.1061643835616438,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1667823913345368
964,0.3458904109589041,0.0496529481876183,0.8888888888888888,0.5,0.9782608695652174,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.7705479452054794,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2834328565477017
966,0.1506849315068493,0.0417724181448503,0.5555555555555556,0.5,0.9637681159420288,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3351883561643836,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1999722260797111
967,0.3732876712328767,0.0387950174110168,0.4444444444444444,0.75,0.4927536231884058,0.0,0.0648032885674931,0.0758327427356484,0.0315802680247579,0.1284246575342466,0,1,0,0,1,0,0,0,1,0,0,0,1,0.173725871406749
968,0.1679793094795433,0.0284652597630232,0.4444444444444444,0.75,0.6014492753623188,0.0833333333333333,0.094375,0.1598157335223246,0.0315802680247579,0.0839041095890411,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1390084710456881
970,0.184931506849315,0.0424501624249222,0.5555555555555556,0.5,0.6231884057971014,0.1333333333333333,0.065625,0.0908929836995039,0.0315802680247579,0.0321061643835616,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1459519511179003
971,0.1335616438356164,0.0444039355909229,0.3333333333333333,0.375,0.5579710144927537,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3082191780821918,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1390084710456881
972,0.0513698630136986,0.0045245273317908,0.6666666666666666,0.5,0.9492753623188406,0.9,0.06625,0.1004606661941885,0.0315802680247579,0.0843321917808219,0,0,0,1,1,0,0,0,1,0,0,1,0,0.1917789195945007
973,0.1164383561643835,0.0308116572016172,0.5555555555555556,0.5,0.7753623188405797,0.4833333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3929794520547945,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0897097625329815
975,0.1335616438356164,0.0472738320596414,0.6666666666666666,0.875,0.2753623188405797,0.7166666666666667,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3116438356164384,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1841410915150673
976,0.1679793094795433,0.0063147070508775,0.6666666666666666,0.5,0.927536231884058,0.8333333333333334,0.0648032885674931,0.1135719347980156,0.0315802680247579,0.0136986301369863,0,1,0,0,0,0,0,1,1,0,0,1,0,0.1806693514789612
977,0.1027397260273972,0.0215008530229731,0.3333333333333333,0.75,0.3695652173913043,0.1333333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.1883561643835616,0,1,0,0,1,0,0,0,1,0,1,0,0,0.0702680183307873
978,0.047945205479452,0.0139007688892004,0.6666666666666666,0.5,0.9710144927536232,0.95,0.0648032885674931,0.1959603118355776,0.0315802680247579,0.0577910958904109,1,0,0,0,0,0,0,1,0,1,0,1,0,0.2291348423830023
980,0.2020547945205479,0.0351305242001449,0.4444444444444444,0.625,0.6594202898550725,0.2166666666666666,0.0648032885674931,0.1153437278525868,0.0315802680247579,0.2011986301369863,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1445632551034578
982,0.2636986301369863,0.0509616957629297,0.7777777777777778,0.5,0.9130434782608696,0.8166666666666667,0.609375,0.1513111268603827,0.0315802680247579,0.1588184931506849,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4181363699486182
983,0.0753424657534246,0.0087966533454859,0.6666666666666666,0.5,0.9782608695652174,0.95,0.01,0.0786037785307224,0.0315802680247579,0.5419520547945206,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1735800583252326
985,0.184931506849315,0.0412489191147257,0.4444444444444444,0.5,0.7608695652173914,0.45,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1265102069157061
987,0.1301369863013698,0.0187431349178527,0.5555555555555556,0.875,0.2753623188405797,0.8833333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2076198630136986,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1140119427857242
988,0.2123287671232876,0.0414078384631564,0.8888888888888888,0.5,0.9927536231884058,1.0,0.28125,0.2916371367824238,0.0315802680247579,0.1215753424657534,0,0,0,1,1,0,0,0,1,0,0,1,0,0.500336064435495
989,0.1679793094795433,0.0502278623010586,0.5555555555555556,0.625,0.7536231884057971,0.4333333333333333,0.18625,0.0276399716513111,0.0315802680247579,0.2962328767123288,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2223302319122344
990,0.1506849315068493,0.0319007221482156,0.6666666666666666,0.5,0.9710144927536232,0.9333333333333332,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3296232876712329,0,1,0,0,0,0,0,1,1,0,0,1,0,0.2251076239411193
991,0.2089041095890411,0.0381032508354951,0.7777777777777778,0.5,0.9057971014492754,0.8,0.264375,0.1902905740609496,0.0315802680247579,0.1378424657534246,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4348007221219275
994,0.160958904109589,0.0352707471546425,0.5555555555555556,0.5,0.9637681159420288,0.9333333333333332,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3210616438356164,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1930287460074989
997,0.1679793094795433,0.0437448877047839,0.4444444444444444,0.625,0.644927536231884,0.1833333333333333,0.0648032885674931,0.1621190644932671,0.0315802680247579,0.0577910958904109,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1410915150673517
998,0.1679793094795433,0.0486900839000677,0.5555555555555556,0.625,0.7101449275362319,0.3333333333333333,0.356875,0.0786037785307224,0.0315802680247579,0.6172945205479452,0,0,1,0,1,0,0,0,1,0,0,1,0,0.20844327176781
999,0.1335616438356164,0.0396643997289022,0.2222222222222222,0.375,0.3623188405797101,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4310787671232877,0,1,0,0,0,1,0,0,1,0,0,1,0,0.0779058464102208
1000,0.1472602739726027,0.025529925915539,0.6666666666666666,0.5,0.9710144927536232,0.9333333333333332,0.015,0.1215450035435861,0.0315802680247579,0.2144691780821918,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2376058880711012
1002,0.1335616438356164,0.0191638037813456,0.4444444444444444,0.625,0.3478260869565217,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2958047945205479,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0709623663380086
1003,0.184931506849315,0.0498118675360489,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.033125,0.0042523033309709,0.0315802680247579,0.663527397260274,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2737119844466046
1004,0.1679793094795433,0.0476758045292014,0.4444444444444444,0.625,0.7536231884057971,0.4333333333333333,0.1025,0.0786037785307224,0.0315802680247579,0.7191780821917808,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1416539369532009
1005,0.0753424657534246,0.0087966533454859,0.6666666666666666,0.5,0.9637681159420288,0.9333333333333332,0.01,0.0028348688873139,0.0315802680247579,0.5693493150684932,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2028884877100402
1006,0.1506849315068493,0.0331159877538619,0.4444444444444444,0.875,0.7608695652173914,0.45,0.1375,0.1054216867469879,0.0315802680247579,0.1669520547945205,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1597000416608804
1007,0.1679793094795433,0.0507373390357334,0.5555555555555556,0.25,0.7101449275362319,0.3333333333333333,0.0648032885674931,0.2191708008504606,0.0315802680247579,0.1797945205479452,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1785863074572976
1009,0.0753424657534246,0.050564397391853,0.6666666666666666,0.5,0.9565217391304348,0.9166666666666666,0.0675,0.0786037785307224,0.0315802680247579,0.7320205479452054,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2848215525621441
1010,0.1335616438356164,0.0219682628712987,0.4444444444444444,0.5,0.391304347826087,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4315068493150685,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0931815025690876
1011,0.3219178082191781,0.0934165322863352,0.4444444444444444,0.5,0.5507246376811594,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3082191780821918,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1390084710456881
1012,0.184931506849315,0.0398466895697492,0.4444444444444444,0.5,0.6739130434782609,0.25,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0904041105402027
1013,0.1164383561643835,0.0434317231064058,0.5555555555555556,0.75,0.3695652173913043,0.7666666666666667,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2577054794520548,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1806693514789612
1015,0.1335616438356164,0.0484423566804552,0.5555555555555556,0.5,0.5507246376811594,0.0,0.12875,0.0595322466335931,0.0315802680247579,0.3193493150684932,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1170670740174975
1016,0.1678082191780822,0.0331860992311108,0.7777777777777778,0.625,0.9347826086956522,0.85,0.0648032885674931,0.1139262934089298,0.0315802680247579,0.0714897260273972,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2667685043743924
1017,0.1780821917808219,0.0494659842482881,0.6666666666666666,0.5,0.8985507246376812,0.7666666666666667,0.1225,0.1222537207654146,0.0315802680247579,0.348458904109589,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2334398000277739
1018,0.1679793094795433,0.0210988805534132,0.7777777777777778,0.5,0.8115942028985508,0.5666666666666667,0.0648032885674931,0.183557760453579,0.0315802680247579,0.0787671232876712,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2119150118039161
1019,0.1679793094795433,0.0443291500151908,0.6666666666666666,0.5,0.8623188405797102,0.7,0.0475,0.0786037785307224,0.0315802680247579,0.1643835616438356,0,0,1,0,1,0,0,0,1,0,0,1,0,0.173725871406749
1020,0.0753424657534246,0.0080067307018158,0.6666666666666666,0.5,0.9637681159420288,0.9166666666666666,0.090625,0.0028348688873139,0.0315802680247579,0.5761986301369864,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2480072212192751
1021,0.1335616438356164,0.0267545397181518,0.3333333333333333,0.5,0.9637681159420288,0.9166666666666666,0.0648032885674931,0.1814316087880935,0.0315802680247579,0.0462328767123287,0,1,0,0,1,0,0,0,1,0,0,1,0,0.195945007637828
1022,0.1472602739726027,0.0285400453387552,0.6666666666666666,0.5,0.9710144927536232,0.9333333333333332,0.0525,0.1211906449326718,0.0315802680247579,0.2204623287671233,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2209415358977919
1023,0.1061643835616438,0.0380424875552127,0.4444444444444444,0.5,0.4202898550724637,0.0,0.0648032885674931,0.0574060949681077,0.0315802680247579,0.2517123287671233,0,1,0,0,0,1,0,0,1,0,0,1,0,0.072351062352451
1024,0.0753424657534246,0.0087966533454859,0.6666666666666666,0.5,0.9637681159420288,0.9333333333333332,0.00875,0.0028348688873139,0.0315802680247579,0.5693493150684932,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2167754478544646
1026,0.1678082191780822,0.0299142302928322,0.4444444444444444,0.5,0.7246376811594203,0.3666666666666666,0.0648032885674931,0.0244507441530829,0.3175033921302578,0.1181506849315068,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1077628107207332
1027,0.1780821917808219,0.0373927878660403,0.4444444444444444,0.5,0.6376811594202898,0.1666666666666666,0.2025,0.1234939759036144,0.0315802680247579,0.2444349315068493,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1841410915150673
1029,0.1986301369863013,0.0382902147748253,0.4444444444444444,0.5,0.5,0.0,0.0648032885674931,0.0652019844082211,0.0278154681139755,0.153681506849315,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0973475906124149
1030,0.0,0.0017761574236369,0.5555555555555556,0.75,0.7246376811594203,0.3666666666666666,0.175625,0.0561658398299078,0.0315802680247579,0.1519691780821918,0,0,1,0,0,1,0,0,1,0,0,1,0,0.1154006388001666
1031,0.1679793094795433,0.0270256374301806,0.4444444444444444,0.875,0.3188405797101449,0.75,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2936643835616438,0,1,0,0,0,0,1,0,1,0,0,1,0,0.173725871406749
1032,0.2773972602739726,0.0680688962116431,0.6666666666666666,0.25,0.3478260869565217,0.3333333333333333,0.0648032885674931,0.0926647767540751,0.0315802680247579,0.1288527397260274,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2251076239411193
1033,0.1679793094795433,0.06188973801678,0.7777777777777778,0.75,0.8768115942028986,0.7166666666666667,0.0648032885674931,0.1793054571226081,0.0315802680247579,0.1395547945205479,0,1,0,0,1,0,0,0,1,0,0,1,0,0.3820302735731148
1034,0.1679793094795433,0.0319007221482156,0.6666666666666666,0.5,0.9420289855072465,0.8666666666666667,0.184375,0.1746987951807229,0.0315802680247579,0.285958904109589,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2709345924177198
1035,0.0993150684931506,0.0233938629086914,0.4444444444444444,0.75,0.4782608695652174,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3938356164383562,0,1,0,0,1,0,0,0,1,0,1,0,0,0.1178308568254409
1036,0.1679793094795433,0.0476758045292014,0.3333333333333333,0.25,0.6159420289855072,0.1166666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0681849743091237
1038,0.1679793094795433,0.037112341957045,0.7777777777777778,0.5,0.9347826086956522,0.8666666666666667,0.2475,0.0786037785307224,0.0315802680247579,0.4516267123287671,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3500902652409388
1042,0.1679793094795433,0.0365981911238869,0.5555555555555556,0.875,0.6811594202898551,0.8333333333333334,0.1575,0.070871722182849,0.0434192672998643,0.1438356164383561,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1917789195945007
1043,0.0445205479452054,0.0190749959101638,0.5555555555555556,0.5,0.9637681159420288,0.9166666666666666,0.084375,0.1594613749114103,0.0315802680247579,0.1738013698630137,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2237189279266768
1044,0.2226027397260274,0.0492603239150248,0.6666666666666666,0.5,0.855072463768116,0.6666666666666666,0.061875,0.192239546420978,0.0315802680247579,0.1669520547945205,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3157616997639216
1045,0.2020547945205479,0.0387950174110168,0.7777777777777778,0.5,0.7898550724637681,0.5166666666666667,0.0648032885674931,0.1956059532246633,0.0315802680247579,0.6078767123287672,0,1,0,0,1,0,0,0,1,0,0,1,0,0.3375920011109568
1046,0.1679793094795433,0.0578653392226974,0.2222222222222222,0.5,0.6014492753623188,0.0833333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1453964727121233
1048,0.1232876712328767,0.0371357124494613,0.4444444444444444,0.5,0.8840579710144928,0.75,0.0648032885674931,0.1215450035435861,0.0315802680247579,0.1301369863013698,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1528954311901124
1049,0.2705479452054795,0.0955853139825656,0.4444444444444444,0.375,0.6376811594202898,0.9333333333333332,0.046875,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1112345507568393
1051,0.1780821917808219,0.035957839631681,0.6666666666666666,0.5,0.9782608695652174,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.5573630136986302,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1966185252048326
1052,0.2808219178082192,0.0461567225221435,0.6666666666666666,0.5,0.9782608695652174,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.5633561643835616,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2294695181224829
1055,0.2363013698630137,0.0470541494309285,0.7777777777777778,0.5,0.9420289855072465,0.8666666666666667,0.13125,0.1651311126860382,0.0315802680247579,0.0569349315068493,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3056519927787807
1056,0.2842465753424658,0.0470261048400289,0.5555555555555556,0.5,0.7536231884057971,0.4333333333333333,0.1,0.1141034727143869,0.0315802680247579,0.2350171232876712,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2014997916955978
1057,0.0753424657534246,0.026885414475683,0.6666666666666666,0.5,0.9637681159420288,0.9166666666666666,0.15,0.1167611622962438,0.0315802680247579,0.3017979452054795,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2096236633800861
