sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,0:0,0:1,0:2,0:3,1:0,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,1:10,1:11,1:12,1:13,1:14,2:0,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,2:9,2:10,2:11,2:12,2:13,3:0,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8,3:9,3:10,3:11,3:12,3:13,4:0,4:1,4:2,4:3,4:4,5:0,5:1,5:2,5:3,5:4,5:5,5:6,5:7,5:8,5:9,5:10,5:11,5:12,5:13,5:14,5:15,5:16,5:17,5:18,5:19,5:20,5:21,5:22,5:23,6:0,6:1,6:2,6:3,7:0,7:1,7:2,7:3,7:4,7:5,7:6,7:7,8:0,8:1,8:2,8:3,8:4,8:5,9:0,9:1,9:2,target
699,0.1506849315068493,0.0334198041552735,0.4444444444444444,0.875,0.6739130434782609,0.9833333333333332,0.0648032885674931,0.0979801559177888,0.0793758480325644,0.0958904109589041,0.1463175122749591,0.1284993116108306,0.1680350923745397,0.0102176932656384,0.1055011303692539,0.3333333333333333,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.25,0.3333333333333333,0.6636363636363637,0.25,0.236953455571227,0.485414235705951,0.263254113345521,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272727,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1438689070962366
700,0.1301369863013698,0.0139381616770665,0.6666666666666666,0.5,0.9565217391304348,0.9,0.0648032885674931,0.0028348688873139,0.0315802680247579,0.5886130136986302,0.2276595744680851,0.2425424506654428,0.1680350923745397,0.0102176932656384,0.1991333835719668,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.25,0.3333333333333333,0.25,0.204337899543379,0.9454545454545454,0.5,0.3737658674188998,0.1820303383897316,0.2888482632541133,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2237189279266768
702,0.2020547945205479,0.0387950174110168,0.6666666666666666,0.5,0.7028985507246377,0.3166666666666666,0.105,0.0786037785307224,0.0315802680247579,0.4982876712328767,0.1905073649754501,0.1904543368517668,0.1680350923745397,0.0102176932656384,0.1563677467972871,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.204337899543379,0.6272727272727273,0.5,0.3723554301833568,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.1459519511179003
703,0.2089041095890411,0.0520601089064946,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.29125,0.0786037785307224,0.0315802680247579,0.5282534246575342,0.2019639934533551,0.213400642496558,0.6353510895883777,0.0102176932656384,0.4223813112283346,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.9636363636363636,0.75,0.4696755994358251,0.3780630105017503,0.1828153564899451,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.4541299819469518
704,0.1883561643835616,0.0295870433990044,0.4444444444444444,1.0,0.2028985507246377,0.7666666666666667,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.1541095890410959,0.0589198036006546,0.1601652134006425,0.3777239709443099,0.0102176932656384,0.2784476262245667,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.5,0.6666666666666666,0.5,0.3333333333333333,0.9,0.5,0.4739069111424541,0.4014002333722287,0.0853021462021988,0.072463768115942,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363636,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1459519511179003
705,0.1678082191780822,0.0331860992311108,0.6666666666666666,0.5,0.9565217391304348,0.9166666666666666,0.068125,0.1261516654854713,0.0315802680247579,0.3257705479452055,0.2410801963993453,0.2638825149150987,0.1680350923745397,0.0102176932656384,0.2166541070082893,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.4166666666666667,0.204337899543379,0.9454545454545454,0.5,0.4273624823695345,0.1099702690174389,0.0639853747714808,0.0397719376613063,0.2834645669291338,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363636,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2473267601721983
708,0.0924657534246575,0.0230900465072799,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.11,0.1529057406094968,0.0315802680247579,0.1973458904109589,0.2166939443535188,0.2271684258834327,0.1680350923745397,0.0102176932656384,0.1865109269027882,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9636363636363636,0.5,0.38787023977433,0.2240373395565927,0.0694698354661791,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,1.0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3042632967643383
709,0.1506849315068493,0.0360746920937624,0.6666666666666666,0.5,0.9782608695652174,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3116438356164384,0.1191489361702127,0.0904084442404772,0.3525423728813559,0.0102176932656384,0.2113790504898266,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.9727272727272728,0.5,0.2820874471086037,0.116686114352392,0.0438756855575868,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2008609915289543
711,0.1198630136986301,0.0132276987076117,0.2222222222222222,0.625,0.4565217391304347,0.8833333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.1155821917808219,0.044189852700491,0.0906379072969252,0.1680350923745397,0.0102176932656384,0.0744159758854559,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.25,0.3333333333333333,0.25,0.204337899543379,0.7136923989715859,0.4417808219178082,0.3335543984388585,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0237467018469656
713,0.0650684931506849,0.0157563859870527,0.7777777777777778,0.5,0.8405797101449275,0.65,0.0648032885674931,0.135896527285613,0.0315802680247579,0.1973458904109589,0.2009819967266775,0.2051399724644332,0.1680350923745397,0.0102176932656384,0.1684250188394875,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.25,0.3333333333333333,0.25,0.3333333333333333,0.8,0.5,0.3328631875881523,0.1960326721120186,0.2193784277879341,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818182,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2139980558255798
715,0.1679793094795433,0.0571034611699268,0.5555555555555556,0.875,0.7536231884057971,0.9166666666666666,0.180625,0.0944365698086463,0.0315802680247579,0.0821917808219178,0.1186579378068739,0.0897200550711335,0.3651331719128329,0.0102176932656384,0.2157121326299924,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.204337899543379,0.6909090909090909,0.5,0.3349788434414668,0.1099702690174389,0.0804387568555758,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181818,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1327593389806971
716,0.1952054794520548,0.0413190305919745,0.5555555555555556,0.5,0.7391304347826086,0.4,0.10875,0.0786037785307224,0.0315802680247579,0.4554794520547945,0.1741407528641571,0.2331344653510784,0.1680350923745397,0.0102176932656384,0.1914091936699321,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.6727272727272727,0.5,0.3370944992947813,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636364,0.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1806693514789612
718,0.2020547945205479,0.0406646568043188,0.4444444444444444,0.625,0.7318840579710145,0.8333333333333334,0.0648032885674931,0.1920623671155209,0.0315802680247579,0.0393835616438356,0.1924713584288052,0.1936668196420376,0.1680350923745397,0.0102176932656384,0.1590052750565184,0.1417808219178082,0.5,0.3333333333333333,0.5,0.375,0.3333333333333333,0.25,0.3333333333333333,0.6636363636363637,0.5,0.3095909732016925,0.2613768961493582,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.9090909090909092,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1695597833634217
719,0.2568493150684932,0.0431980181822431,0.6666666666666666,0.5,0.8768115942028986,0.7333333333333333,0.406875,0.2078313253012048,0.0315802680247579,0.0590753424657534,0.2145662847790507,0.2273978889398806,0.5292978208232445,0.0102176932656384,0.3926149208741522,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.8454545454545455,0.75,0.6932299012693935,0.2917152858809801,0.2815356489945155,0.391304347826087,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636364,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4250798500208304
720,0.1643835616438356,0.0402907289256584,0.4444444444444444,0.625,0.7028985507246377,0.3166666666666666,0.0648032885674931,0.0926647767540751,0.0315802680247579,0.1917808219178082,0.1589198036006546,0.1461679669573198,0.1680350923745397,0.0102176932656384,0.1200075357950263,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.5,0.375,0.3333333333333333,0.25,0.3333333333333333,0.6272727272727273,0.25,0.2115655853314527,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363636,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1299819469518122
722,0.1679793094795433,0.0146112318586552,0.5555555555555556,0.5,0.9565217391304348,0.9,0.105625,0.1172927002126151,0.0315802680247579,0.0796232876712328,0.1387888707037643,0.1179440110142267,0.1680350923745397,0.0102176932656384,0.0968349660889223,0.3333333333333333,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.125,0.3333333333333333,0.0833333333333333,0.204337899543379,0.9454545454545454,0.5,0.2961918194640338,0.1866977829638273,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363636,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1501180391612276
723,0.1678082191780822,0.0318773516557993,0.3333333333333333,0.75,0.7101449275362319,0.3333333333333333,0.0648032885674931,0.0338412473423104,0.0315802680247579,0.2880993150684932,0.1414075286415712,0.1216154199173933,0.1680350923745397,0.0102176932656384,0.0998492840994725,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.25,0.204337899543379,0.8545454545454545,0.5,0.3265162200282087,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1244271628940425
724,0.1335616438356164,0.0321204047769286,0.3333333333333333,0.625,0.5942028985507246,0.3666666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4028253424657534,0.1540098199672668,0.1521340064249655,0.2290556900726392,0.0102176932656384,0.214016578749058,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.5,0.3333333333333333,0.4166666666666667,0.204337899543379,0.5272727272727272,0.25,0.386459802538787,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.325,0.0037383524520176,0.0028057445868316,0.3636363636363636,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1390084710456881
726,0.1335616438356164,0.0264553974152235,0.3333333333333333,0.625,0.7101449275362319,0.3333333333333333,0.0648032885674931,0.0664422395464209,0.1621438263229308,0.1070205479452054,0.1414075286415712,0.1216154199173933,0.1680350923745397,0.0102176932656384,0.0998492840994725,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.25,0.204337899543379,0.8090909090909091,0.5,0.465444287729196,0.1120186697782963,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.032258064516129,0.9090909090909092,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1188723788362727
727,0.1679793094795433,0.0953282385659865,0.5555555555555556,1.0,0.8405797101449275,0.95,0.1625,0.143160878809355,0.0315802680247579,0.0308219178082191,0.144026186579378,0.3088572739788894,0.1680350923745397,0.0102176932656384,0.2535795026375282,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.25,0.3333333333333333,0.8,0.5,0.3808180535966149,0.3407234539089848,0.0804387568555758,0.0397719376613063,0.358267716535433,0.0313769977168949,0.0037383524520176,0.0028057445868316,1.0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2598250243021802
728,0.1472602739726027,0.0281100282782958,0.6666666666666666,0.5,0.9782608695652174,0.95,0.05125,0.1282778171509567,0.0315802680247579,0.2174657534246575,0.2016366612111293,0.2060578246902248,0.1680350923745397,0.0102176932656384,0.1691785983421251,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.25,0.3333333333333333,0.3333333333333333,0.204337899543379,0.9727272727272728,0.5,0.4456981664315937,0.1540256709451575,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2216358839050131
729,0.2191780821917808,0.04755895206712,0.4444444444444444,0.5,0.6231884057971014,0.1333333333333333,0.059375,0.0786037785307224,0.0315802680247579,0.678082191780822,0.2592471358428805,0.3308857273978889,0.1680350923745397,0.0102176932656384,0.2716654107008289,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.5,0.6666666666666666,0.5833333333333334,0.204337899543379,0.6181818181818182,0.75,0.6262341325811002,0.1099702690174389,0.0457038391224862,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.1042910706846271
733,0.184931506849315,0.0472270910748089,0.6666666666666666,0.5,0.9130434782608696,0.8166666666666667,0.12625,0.0446491849751949,0.0315802680247579,0.3857020547945205,0.1887070376432078,0.1879302432308398,0.4251815980629539,0.0102176932656384,0.3197061039939713,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.8909090909090909,0.5,0.3815232722143865,0.2240373395565927,0.1535648994515539,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2605193723094015
735,0.1679793094795433,0.0358877281544322,0.4444444444444444,0.5,0.6956521739130435,0.3,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4058219178082192,0.1551554828150572,0.1408903166590179,0.1680350923745397,0.0102176932656384,0.1156744536548605,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.3333333333333333,0.204337899543379,0.6181818181818182,0.25,0.2115655853314527,0.1715285880980163,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363636,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1015136786557422
737,0.1335616438356164,0.0338591694126995,0.2222222222222222,0.375,0.5652173913043478,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0.1730653767683788,0.1620009178522257,0.1680350923745397,0.0102176932656384,0.1330067822155237,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.25,0.6666666666666666,0.3333333333333333,0.204337899543379,0.4454545454545454,0.5,0.2820874471086037,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0813775864463269
738,0.1746575342465753,0.0428287644020659,0.7777777777777778,0.5,0.9637681159420288,0.9166666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.382277397260274,0.1461538461538461,0.130105553005966,0.4358353510895884,0.0102176932656384,0.2763752825923135,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5,0.3333333333333333,0.9545454545454546,0.75,0.5641748942172073,0.1099702690174389,0.2120658135283363,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454545,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2846826829606999
739,0.1335616438356164,0.0444039355909229,0.4444444444444444,0.5,0.8333333333333334,0.6333333333333333,0.0648032885674931,0.2126151665485471,0.0315802680247579,0.2428255183899418,0.1963993453355155,0.1987150068838916,0.1680350923745397,0.0102176932656384,0.1631499623210248,1.0,0.0287671232876712,1.0,0.1914383561643835,0.375,0.3333333333333333,0.25,0.204337899543379,0.7136923989715859,0.4417808219178082,0.3335543984388585,0.1400233372228704,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181818,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2001110956811554
